43092020,1,wulimengjun,4,T1,GeMlrRykJMP5NB9Z,jydRlaZMJV
43092020,2,wulimengjun,4,T1,YLnr5Vmz6aR8D03X,vpKQEnYqNw
43092020,3,wulimengjun,4,T1,kpzNZRGnPzVQRja2,e8OmkpM7kP
43092020,4,wulimengjun,4,T1,R3EVORGW26K8gXpn,g1KJW6mqp2
43092020,5,wulimengjun,4,T1,ZEr4vRKP2On5nRgq,kQxekpvowL
43092020,6,wulimengjun,4,T1,38LjkRXK2OAQnP1V,6O2wzrwxZB
43092020,7,wulimengjun,4,T1,lMmgQR29OPrQ2LEn,e0Mb3emX1K
43092020,8,wulimengjun,4,T1,kpqR7RR12PJ7mYZN,M1ae816rjD
43094710,0,xx03-27xx,4,T4,d1QLRlzjqo2V8DMn,qKdpbKa8oA
43094710,1,xx03-27xx,4,T4,omanl4B9OMojGEXY,G6ke3oeBaR
43094710,2,xx03-27xx,4,T4,QrMBEQZK2DgGZyA5,RajBWvx1Wp
43094710,3,xx03-27xx,4,T4,NoQmpR250mWpYAkK,vmB790ZKzV
43094710,4,xx03-27xx,4,T4,EwZrmbPaW40J2MjP,yQO7BDY0Px
43094710,5,xx03-27xx,4,T4,WPg9EeZRr0VN2A5L,kpV08X05Ln
43094710,6,xx03-27xx,4,T4,EyWNOjMp12NPDmwG,Dj2qEYqZM9
43094710,7,xx03-27xx,4,T4,209q8lJ0AXbpovEe,Jo4ZXLZLAl
43094710,8,xx03-27xx,4,T4,2Y5P65mj5QW6r7Vo,Jz0rkBq2oE
43096266,0,wwj18483506823,4,T2,rbQZVEk6LwadpR4n,XlZ4XNqPNb
43096266,1,wwj18483506823,4,T2,lgNdBGz4qaQWEoaG,y0RMB0YVQL
43096266,2,wwj18483506823,4,T2,wzlPpJZQbR9pvMDY,Y9EdvWlMbr
43096266,3,wwj18483506823,4,T2,dbDy0KnzxDwNkQp6,nKpPBEjBgb
43096266,4,wwj18483506823,4,T2,9gmZrMBpAPdzo2xY,dKP7nQ8Ej3
43096266,5,wwj18483506823,4,T2,2z5lw27k9LNBpQxr,6dPOZW1jeo
43096266,6,wwj18483506823,4,T2,P9qbBMRdApW43OR0,ybem4ZvGYZ
43096266,7,wwj18483506823,4,T2,RLM3vP0MZ1evejx8,5ekWMQWb0m
43096266,8,wwj18483506823,4,T2,w1KgGM5MA2oGolQn,8A2qR6qVGM
43097458,0,HT_WYN,4,T1,GjYVzbN8kBLzxLd9,GZlv2oLXK4
43097458,1,HT_WYN,4,T1,7EvpNJm5aDywxjoe,5znEPwr29B
43097458,2,HT_WYN,4,T1,bNlYq2wonxAELPdp,MWqdzZd6ab
43097458,3,HT_WYN,4,T1,nm0AZ3QnvJYEBqGY,EOa1xA0NBp
43097458,4,HT_WYN,4,T1,5bX9xRaDAqnvMk2r,DPO2PEq8Rj
43097458,5,HT_WYN,4,T1,AelbKpYR063ZRjd2,qreO4m6pAv
43097458,6,HT_WYN,4,T1,3y8qArmLnoaxneNQ,Zg9WXPWpqb
43097458,7,HT_WYN,4,T1,z3nexwgX5Z1xlZRd,O46rRd3lXd
43097458,8,HT_WYN,4,T1,q64DN4x6RqKNWOPR,n97dXzwjbJ
43098981,0,fx_991022,4,T2,0n28vOok359vzom9,WX6wxJ07z9
43098981,1,fx_991022,4,T2,wyBVXOAOekZ50oWd,3koAryRKOL
43098981,2,fx_991022,4,T2,o1kDxOqG7lmPgmb8,LY3mvM0bxn
43098981,3,fx_991022,4,T2,yJ7G6OrW5m4Z1Lqa,M5VN03L9KP
43098981,4,fx_991022,4,T2,7WnXBOeMkn0lb19r,eQMYqbWOD9
43098981,5,fx_991022,4,T2,YARKnOypl0LrGdLa,XA36Mq6mZn
43098981,6,fx_991022,4,T2,jxmyEO7GmpkEKlq1,9EkwVGNL41
43098981,7,fx_991022,4,T2,ypmOMOZlnq4wNnX6,NJ9xrKRQom
43098981,8,fx_991022,4,T2,ypMQVOeD0rJkRzZq,We0K2rK6mZ
43099807,0,wxid_0q1c25bbhc6g22,4,T3,8QRJLvRjngvLBkKb,OQr2z069wg
43099807,1,wxid_0q1c25bbhc6g22,4,T3,yq91Bvygp76NOn08,eqPw4G1R8Y
43099807,2,wxid_0q1c25bbhc6g22,4,T3,ALRaEvw740vzvbwe,jyLWm4vN80
43099807,3,wxid_0q1c25bbhc6g22,4,T3,Jr30Lv34wrapQqK6,znX14X1a3e
43099807,4,wxid_0q1c25bbhc6g22,4,T3,k43bJwNAn1jqVLv9,8DE2YE2we9
43099807,5,wxid_0q1c25bbhc6g22,4,T3,rk4wbwLmREP6N1ao,AMEBp5Z1pr
43099807,6,wxid_0q1c25bbhc6g22,4,T3,6BkZpA7le30zW0lA,R1wWX70gQj
43099807,7,wxid_0q1c25bbhc6g22,4,T3,j4dyxzqO5p4LXmVg,N2EBPz4PJr
43099807,8,wxid_0q1c25bbhc6g22,4,T3,aR3MNwn09ZOQzBd7,0v2p3Rw15e
43100547,0,作用于2222266,4,T2,D97xNRvnr4dNzLnW,LoZvJ3x4Vl
43100547,1,作用于2222266,4,T2,RBWPmLKorM7vbpGl,dOnjzG9713
43100547,2,作用于2222266,4,T2,rBEZ3MxK20Lj4ygz,V86pXgNdLG
43100547,3,作用于2222266,4,T2,W51avVjVWp2vw9XP,5LQYxoABwV
43100547,4,作用于2222266,4,T2,qdvO1BY5oGZVE8Nw,zyWp491g9B
43100547,5,作用于2222266,4,T2,DKvzqRe9jklLkV8b,YWxOYEOA02
43100547,6,作用于2222266,4,T2,eDJgzwxv2y6rEkqw,8qnrw0kzob
43100547,7,作用于2222266,4,T2,xJk86Zn5qmK6oED4,MAWxjKqp3X
43100547,8,作用于2222266,4,T2,kXPRdzJ73RWd5o6O,WGeOk46MyZ
43101282,0,zyy22222266,4,T2,maGd1z857Kv6WVE2,zwy7vKDA0P
43101282,1,zyy22222266,4,T2,8KyqVzPlRKq1MLJo,lvE3Am3AYX
43101282,2,zyy22222266,4,T2,P3vO0z3eYB9qJ1AM,EKYxJ01yXe
43101282,3,zyy22222266,4,T2,nwpoVzgpZb04bJda,pb4vWeXdJ3
43101282,4,zyy22222266,4,T2,YDwR9z06YJNvdoNg,nyJ5r8N60d
43101282,5,zyy22222266,4,T2,1Ae5PzE1Yp9jv7ow,QrmYdK7jyE
43101282,6,zyy22222266,4,T2,oL3xJzamYeMVaGwv,8d5YJ2YMnA
43101282,7,zyy22222266,4,T2,EQz47zlwYoAvKg36,JZ9pBVpVza
43101282,8,zyy22222266,4,T2,w8EXjzEbYd8WrOAv,zYkOwN6BQE
43102497,0,Avelve,4,T3,Z0wKnLZXb09E6G73,NQ2k7X6dGA
43102497,1,Avelve,4,T3,JkG760qzRmlBK82p,Bm7pPJlQDq
43102497,2,Avelve,4,T3,XzAd140qgnX1GZP3,ONqV940b6M
43102497,3,Avelve,4,T3,XGZqEbMGlvPDbKj9,0p4lrWJqow
43102497,4,Avelve,4,T3,GyLXa6XQ4pgVrO3j,laPdXykYxD
43102497,5,Avelve,4,T3,xGakWjaJQey2jEnO,2gY1d5wv9M
43102497,6,Avelve,4,T3,Yv4Zg19Q7rXg6q7G,wl24W1VrWb
43102497,7,Avelve,4,T3,RrlvknOAB6pE7609,J8QZbe2Wjw
43102497,8,Avelve,4,T3,pEGMdpylp1rmLbK6,goB6aZkV7P
43103931,0,zxy_99-05-06,4,T1,0oWYdv2x073dXknx,zm5DdPDB4R
43103931,1,zxy_99-05-06,4,T1,mWn6Lwmo7yMgDZw9,GRExN5ePWJ
43103931,2,zxy_99-05-06,4,T1,nDqe6xEqmQoKvOyN,0Dx73Dpd6N
43103931,3,zxy_99-05-06,4,T1,KaWYR9vj2og3bjAZ,Dd9aNvaKVq
43103931,4,zxy_99-05-06,4,T1,qRO91zlJEXnaLGQA,LbxebGp7ja
43103931,5,zxy_99-05-06,4,T1,46JplAaAKGjl0N7D,v8k7NpMXY2
43103931,6,zxy_99-05-06,4,T1,4GLa1B0qJZjEjDW7,gj74wg4OqL
43103931,7,zxy_99-05-06,4,T1,VrNR9DZ7dlje2pJv,BG1a6kV8R2
43103931,8,zxy_99-05-06,4,T1,v4qR1EaMN2j1Zw2E,lewB4DBkYQ
43104616,0,oneinlove6688,4,T4,X5Mkm7NV7XzLO3YK,kjrveL2Nn4
43104616,1,oneinlove6688,4,T4,qjQg7REMZAWdEmyW,3QRpYnN2ye
43104616,2,oneinlove6688,4,T4,2avxN2OW1brVmdwZ,3DVxVO6gBy
43104616,3,oneinlove6688,4,T4,b06epLVAP5oJl8mg,LQ4D39AMrZ
43104616,4,oneinlove6688,4,T4,XprOD2NbBp6D0lEQ,Goe5EZbw1P
43104616,5,oneinlove6688,4,T4,ZlBOz2EK0J41QxLP,3d1A0B59vp
43104616,6,oneinlove6688,4,T4,dKB4W2QkdmqeMwRq,PEr3JB3VnN
43104616,7,oneinlove6688,4,T4,O7nkR4bO5zDmzVMl,ZG9zmdRVXD
43104616,8,oneinlove6688,4,T4,VpKr71OogrbNb8nA,OkvAner160
43105138,0,wxid_qge8wx6zt0zt22,4,T4,xYLK0Barv2YJkN9v,awdY1kz4Lj
43105138,1,wxid_qge8wx6zt0zt22,4,T4,rBzRJBZBDOLJYNGy,1LRvN2vBNW
43105138,2,wxid_qge8wx6zt0zt22,4,T4,YXZprBlRxbyNEaQn,nB3lNymVQY
43105138,3,wxid_qge8wx6zt0zt22,4,T4,b0rnMBkOnBL1YGOX,MDGYWx4VOA
43105138,4,wxid_qge8wx6zt0zt22,4,T4,vz8kjB5XJpmPO4EM,5KjOMmO6zV
43105138,5,wxid_qge8wx6zt0zt22,4,T4,rVY70BYXgrKPajy4,lX9z0WkL24
43105138,6,wxid_qge8wx6zt0zt22,4,T4,kgKQpBQ0nAG9lj53,P8q6Jelx7v
43105138,7,wxid_qge8wx6zt0zt22,4,T4,KjQA3BnYOBy3Llqx,WEa7mGYv8n
43105138,8,wxid_qge8wx6zt0zt22,4,T4,bkZj1BqBxOJNlzYE,MQRe6mrgVj
43108109,0,wzj-1215225,4,T3,wGZD7NnjDPq71Rna,XmNYnyAEje
43108109,1,wzj-1215225,4,T3,8MeBVZ6LpreVExom,93KYxQpDw8
43108109,2,wzj-1215225,4,T3,4goEVgBb0o9Dj3zd,6L4eRPqDa9
43108109,3,wzj-1215225,4,T3,G7axEVoP8QkDg3JV,OBMj3Rl9KJ
43108109,4,wzj-1215225,4,T3,yb154LM9O2oPBN6a,okJbRa5j96
43108109,5,wzj-1215225,4,T3,JPXKe0g85PE4Lvoy,oNB7Kdp3QY
43108109,6,wzj-1215225,4,T3,b8K2d4Qoe45Oax3Q,RDq5PkgWLp
43108109,7,wzj-1215225,4,T3,ZbdzEbe965JNM7l1,yLEk5Pr7gw
43108109,8,wzj-1215225,4,T3,ErXpkedKeJPZ34oW,E9Lqamqler
43110412,0,qianchaoyouyai,4,T1,9yBjwnYJ63RdLZYA,kyqDXwKJdo
43110412,1,qianchaoyouyai,4,T1,4lp6wW59b0l7nZjV,WEzMJvMmZ4
43110412,2,qianchaoyouyai,4,T1,92wg3MGzolZLVRY5,nyzmQjKv9L
43110412,3,qianchaoyouyai,4,T1,9v3GmwGxgZ2md7a4,B98zg8lgpm
43110412,4,qianchaoyouyai,4,T1,oYz7mAQv0OwmP0gV,PoY5vb54Ae
43110412,5,qianchaoyouyai,4,T1,9jY8rAxdDyv5WPVK,WoENjxP4RA
43110412,6,qianchaoyouyai,4,T1,NpmEJAKyPOZ043qA,1oBMrVMQL8
43110412,7,qianchaoyouyai,4,T1,4PWY1DD4mxp1zlv8,xwyPOA2KBL
43110412,8,qianchaoyouyai,4,T1,8VeJdMr9Ag814YOy,EeVQ8xQNMD
43113645,0,myp7448224476,4,T2,WmX6R3KZVPYRgKDn,6rVbNVbJwN
43113645,1,myp7448224476,4,T2,rzWK1x3VZPnvJLbd,BNdYEODoG2
43113645,2,myp7448224476,4,T2,RP43D9o3kzy2rjVv,jryR2MPEe4
43113645,3,myp7448224476,4,T2,dpG7MwJ7p8ZEzAbQ,qkXx8nEgD5
43113645,4,myp7448224476,4,T2,W84ALZK0YzR19XnP,ARM2gMNaPy
43113645,5,myp7448224476,4,T2,RE1L3wOmA2y3aPW0,QykJdxJ3dz
43113645,6,myp7448224476,4,T2,ON0mxLwMa8rRyl6D,PKm9gvlENR
43113645,7,myp7448224476,4,T2,E6bXdDQeobZ4Dq1O,ZO6wvjw3pV
43113645,8,myp7448224476,4,T2,GKremdOvq4xNnRP3,rdV5MbLoRN
43115262,0,wxid_py4olb80nb7s22,4,T3,Bjl076rKm2q7wydG,ynVdOxgJ5W
43115262,1,wxid_py4olb80nb7s22,4,T3,kxKnBqwxVor6VNmp,apyjMBARox
43115262,2,wxid_py4olb80nb7s22,4,T3,42vnqJDn7YOkX380,2bOvYmvgjx
43115262,3,wxid_py4olb80nb7s22,4,T3,WypkBxW7yMGQgXoM,xjkBqpD7VZ
43115262,4,wxid_py4olb80nb7s22,4,T3,bmgR1OAQ5rd3MYKa,jWBaegb2RX
43115262,5,wxid_py4olb80nb7s22,4,T3,2lJWP1V948RLj7y6,031MBXewdr
43115262,6,wxid_py4olb80nb7s22,4,T3,ZvRJEa3KkeJONA1n,2oGEwdgB15
43115262,7,wxid_py4olb80nb7s22,4,T3,JK3aBdAkGWLPr4LR,8jlnjekEJd
43115262,8,wxid_py4olb80nb7s22,4,T3,YQeld3jYE849a1M6,OX7LkDna4k
43116149,0,q894682441,4,T2,8gdExDE86nzRj013,N3mW6a9AZE
43116149,1,q894682441,4,T2,b04qnMQx6V3noAPG,jJLAkewYPa
43116149,2,q894682441,4,T2,b3kV1Ol4MB3eE9qX,Dmo7DWQld1
43116149,3,q894682441,4,T2,wx1b9RaJ0p3OKrPe,xDpQ8YJ1ZB
43116149,4,q894682441,4,T2,1nlaRQp1KWdxeo02,AdZJK6YoDq
43116149,5,q894682441,4,T2,aZvV59oDA243GBwP,0aEkmV712G
43116149,6,q894682441,4,T2,v1974vZ621p4z5AJ,2vRparDE68
43116149,7,q894682441,4,T2,KGZrRaJgX9qjLmw4,EpOM9J64m3
43116149,8,q894682441,4,T2,j7yXmdoGXM3lQaNq,k52v2EP3ew
43117183,0,fristljun,4,T1,1qnvQvX25X7amPVO,2Ljpag1Yg8
43117183,1,fristljun,4,T1,VgvlMv8qj87m9bPW,R2EMaXj1kD
43117183,2,fristljun,4,T1,ZXVN0v5Oa57Wwm5o,Xe3MRq52p0
43117183,3,fristljun,4,T1,NlVLev0rN073gbWP,0p5kQWn8mE
43117183,4,fristljun,4,T1,jmXpdvRq0R7dyWrl,QwqWlKndEr
43117183,5,fristljun,4,T1,YaNplv9B297gV1n4,7ykY12L8bm
43117183,6,fristljun,4,T1,rYpy1vOyvO7kBlLd,bDGRW01d0J
43117183,7,fristljun,4,T1,yEOrevy2qy7MwGLZ,mgExRJxlWO
43117183,8,fristljun,4,T1,engQdvBKPB7djvmk,jDM49Y4K6Z
43119950,0,chiyoy_uann,4,T1,0mE5OD2mYVpR8oe2,Mobn0og5v4
43119950,1,chiyoy_uann,4,T1,7dp1DPd41bLD2mAQ,aN4YlB0WxM
43119950,2,chiyoy_uann,4,T1,QvWp78Bl4pK2owjx,PKJ2n5dO8g
43119950,3,chiyoy_uann,4,T1,PGV4ERDQXWjMeARK,j3XgYXrKVo
43119950,4,chiyoy_uann,4,T1,0ePVW10zRr58k3XQ,1WGL5yLDkv
43119950,5,chiyoy_uann,4,T1,dNe1gZQPN23BZ4wn,BoYpmxw4xX
43119950,6,chiyoy_uann,4,T1,yQ45k8yb7wOaxoGA,MB3l61kEb9
43119950,7,chiyoy_uann,4,T1,w5AzpenxYedWnaEx,e9xPlJw624
43119950,8,chiyoy_uann,4,T1,JRNK6jj5K7v6xQ9L,mxnqkbgjpb
43121227,0,ClaudioBravo1983,4,T2,YX1Ld2AZYQWV7bo5,Rq5kpzP8j4
43121227,1,ClaudioBravo1983,4,T2,1JOeRgk6oDOR9AMw,8AnWOAmlrQ
43121227,2,ClaudioBravo1983,4,T2,wmNVPjBVoRWPdprj,an5PdN8Zw4
43121227,3,ClaudioBravo1983,4,T2,JrkOvkp70bWEjw8W,zdWYwn6OK1
43121227,4,ClaudioBravo1983,4,T2,AbgzjlNzJewQLnJX,Y5B2vZ2N9E
43121227,5,ClaudioBravo1983,4,T2,QPY6RmAYKpPRgG7a,ndwQj7RWDG
43121227,6,ClaudioBravo1983,4,T2,10dJDnGByO9Q64g2,qbWzRjzj0R
43121227,7,ClaudioBravo1983,4,T2,JVKwE0wxaGAbQDaL,bo0DWN7gvB
43121227,8,ClaudioBravo1983,4,T2,RzmBEpaMYGRVoqpG,xRqganzWnm
43125617,0,w1449550206,4,T1,m7KzbQqpqK0b9ErO,o7Oq8ZPvLz
43125617,1,w1449550206,4,T1,BZb805xMxPzrPoxY,01PrNmWaw5
43125617,2,w1449550206,4,T1,Yvx7Q2B3BwNQZ02e,6lwA6yWMXY
43125617,3,w1449550206,4,T1,jk6PdPXJXjndeEWw,1zM85nLb73
43125617,4,w1449550206,4,T1,b2MJE2nMnzLEQGzl,XRQ4QM4P2J
43125617,5,w1449550206,4,T1,j172a2WQW58EDJxG,oNgb1LjAe2
43125617,6,w1449550206,4,T1,RYDqgb1V1oq6lrdV,xo6gNXYamW
43125617,7,w1449550206,4,T1,kJxeEKJwJ5rj56vL,KRrqYD2lye
43125617,8,w1449550206,4,T1,by7BkjrjrPEkD94J,N8dOBd4gv6
43130967,0,zzz32625hahaha,4,T4,G2j6xev5bNvQ87WX,4o15pbXVMw
43130967,1,zzz32625hahaha,4,T4,WZLDQgMAvkM9kj5B,e6pz8rAqa8
43130967,2,zzz32625hahaha,4,T4,dr4BEjbL4pbEeoJW,bj5mrq1NW7
43130967,3,zzz32625hahaha,4,T4,BbRogkKmXvKg1D4x,OzaDbRDBpR
43130967,4,zzz32625hahaha,4,T4,46Vjkl74j975rWl7,qoQD5eDj5B
43130967,5,zzz32625hahaha,4,T4,1qJ9DmXGzMX8vErp,evNQPbO7nr
43130967,6,zzz32625hahaha,4,T4,V8kKmnBXnwBmPJ1y,mdWBVlJ0OP
43130967,7,zzz32625hahaha,4,T4,2l9K50eJ6qeXpdOo,ql0v01Kn4y
43130967,8,zzz32625hahaha,4,T4,ryYXvpoqmOo5JO8z,GykeQVv05o
43139981,0,smx261663209,4,T3,OWx5gKLJZ0M4bw8V,AaB7Yredgz
43139981,1,smx261663209,4,T3,jBy9mKyg56vQ7k1a,jlrq0A6DKo
43139981,2,smx261663209,4,T3,aWoAzKnkO1e09JEk,60aqDAdJ3p
43139981,3,smx261663209,4,T3,3K1QlKRPKOVv742Y,2Zl3wNEqdQ
43139981,4,smx261663209,4,T3,n0R6gKyOQRWzELMy,5GEwQEwRpv
43139981,5,smx261663209,4,T3,EgaBvKWKGAdvldPq,Z6Dx8VJkYv
43139981,6,smx261663209,4,T3,jv1qzKQ6L2A8ZXJR,730vVDWdRx
43139981,7,smx261663209,4,T3,GYmPgKbqW2A0lBn1,graveBkMwm
43139981,8,smx261663209,4,T3,jG5NJKZDVLmpw7bO,WoVlaZYa8A
43143357,0,rs12345789o,4,T4,QJkogk5aX9vrWDZb,PpjbrQRy0z
43143357,1,rs12345789o,4,T4,De1wBMD5AZk6vzRA,B8VWBegy3o
43143357,2,rs12345789o,4,T4,2WeV10oYkydNKRnl,5Lm36oQBXO
43143357,3,rs12345789o,4,T4,Yzk7DqdqR7056x3g,ydkxk9enqD
43143357,4,rs12345789o,4,T4,Y67Nd80nWardwnX4,8ANz1LVvPm
43143357,5,rs12345789o,4,T4,Gj4071Xk6ndez3R9,0AxgdEwYaJ
43143357,6,rs12345789o,4,T4,D1d5jbLVGme7Ja4V,6Mwre9r7kL
43143357,7,rs12345789o,4,T4,xkMaweKA9WZ4bZ3N,QrjZb79n1w
43143357,8,rs12345789o,4,T4,WRKrDjLMj3Xd8YVx,Am2eabvWPl
43146169,0,Liuying6_6,4,T2,04KZ3Xx77vG38QbY,Xmn58gqkJM
43146169,1,Liuying6_6,4,T2,EKYAeXzZZ08gl8Gj,YNpmMj68lR
43146169,2,Liuying6_6,4,T2,9qGO6XZNNM8jXLzJ,nPVq5407be
43146169,3,Liuying6_6,4,T2,aK2xPXeqq9n6dop3,VLeje74RYE
43146169,4,Liuying6_6,4,T2,JlB8nX0JJO5njL6D,GP9elwzKpJ
43146169,5,Liuying6_6,4,T2,wmLDJaKGG854ByqM,Kr8RjvRzP4
43146169,6,Liuying6_6,4,T2,vl2qmbDAA427YOon,7ZDz8krkav
43146169,7,Liuying6_6,4,T2,5y18L3366rOLx0mQ,qbr73654vJ
43146169,8,Liuying6_6,4,T2,14ZEveMrrE8vk7nd,VGZ6LBm4YD
43155618,0,Aura97,4,T4,vVNaQ7eNGXNERxbq,VDE1LbRdmo
43155618,1,Aura97,4,T4,QjgJ3moAX4AZRmYk,kD7bzYVdwQ
43155618,2,Aura97,4,T4,DjKorZG47b4e8n02,ePkLDgAbv2
43155618,3,Aura97,4,T4,BXpGjqV7be70kDb2,ExrKqyKZaQ
43155618,4,Aura97,4,T4,KVp1WVy9G097MOze,RaGgKbMrDB
43155618,5,Aura97,4,T4,RQ9DnxGwdywKbo1N,vMnYdVL41l
43155618,6,Aura97,4,T4,oykmdJkngOnNDVEg,BDxmVeJgl3
43155618,7,Aura97,4,T4,w4DAKByJQdJWz0Mp,0y4L2zLBvz
43155618,8,Aura97,4,T4,kdpvw3qRA5RZP7EJ,nZarL0rJkz
43159448,0,Gabriel_lib,4,T4,y0dGa7lKAEDgx1Kr,APGRm8xVjb
43159448,1,Gabriel_lib,4,T4,GkolpQV6Pjomz0NA,jyKqPMnz4J
43159448,2,Gabriel_lib,4,T4,domGZ76rBA7LBNMl,x9YqnEdjGL
43159448,3,Gabriel_lib,4,T4,rn4wm7QL4GaBNbLe,O2YQbL1n6p
43159448,4,Gabriel_lib,4,T4,wOP5K7GmXEyKLXoW,nM7k7BLVdv
43159448,5,Gabriel_lib,4,T4,1O4YZbavqrXQJEDP,AzK08EbWyq
43159448,6,Gabriel_lib,4,T4,RgDG8eQpVEl8d1Je,lDKPVMqV4Z
43159448,7,Gabriel_lib,4,T4,pW7JzJ8e61pg5LBd,8dbYed03lM
43159448,8,Gabriel_lib,4,T4,RjyDxOXO8d5VWqg6,Dljqa484eL
43163115,0,wxid_38rh1n0m38rc22,4,T2,QGeVOn8JlPeDblvR,Mz0VEYVQ2L
43163115,1,wxid_38rh1n0m38rc22,4,T2,Xj6JP3kzdQ9PvkZr,XM0kMlYe6Q
43163115,2,wxid_38rh1n0m38rc22,4,T2,6M2edrraOKld0NnQ,39dx14Y8zw
43163115,3,wxid_38rh1n0m38rc22,4,T2,wGm5bwLGAkgq1eZl,qOR42XmZME
43163115,4,wxid_38rh1n0m38rc22,4,T2,YdzQRKBvj9nDkKm5,RnQqQdYgW7
43163115,5,wxid_38rh1n0m38rc22,4,T2,dxZ2D40Ok59D4RnW,XBRgYwM79e
43163115,6,wxid_38rh1n0m38rc22,4,T2,m61BEdz7vqkW2KGa,p5LgWq7kNE
43163115,7,wxid_38rh1n0m38rc22,4,T2,k17dWgApjEz542g0,kxv3R8D8MQ
43163115,8,wxid_38rh1n0m38rc22,4,T2,WD9LOkV2Wy1m4b7K,N2Q8kPgJqb
43169259,0,liyubo1234567,4,T2,nKxB5JnOK9g59o78,oVn1mRQGbE
43169259,1,liyubo1234567,4,T2,3N1V5eewWrK56wpL,oNyra1r78n
43169259,2,liyubo1234567,4,T2,6XmV0Nadz81DBKar,9rbOxpOJxk
43169259,3,liyubo1234567,4,T2,qQ1Ln32gqZWEodz8,Nr4Yv9gQPM
43169259,4,liyubo1234567,4,T2,5a3dQ7yKlY20WOBq,AZzrJNrEBl
43169259,5,liyubo1234567,4,T2,6l08vpPD5p1vDxb4,WdL4Y2Kpz9
43169259,6,liyubo1234567,4,T2,NY9AxrMwzBrgM2GJ,y0pOa7Z9Va
43169259,7,liyubo1234567,4,T2,0rd1x4K960o2KoZg,bE3QkmMveB
43169259,8,liyubo1234567,4,T2,lB1WX98bpoWMeLoq,07Z2XgvNQO
43172987,0,cyy-vision1547474489,4,T4,akePmodR50dqon7R,myGAxZXRZ3
43172987,1,cyy-vision1547474489,4,T4,x3v0qokG71kqyXAl,obVmeam9rN
43172987,2,cyy-vision1547474489,4,T4,5Evn2owAN6w26OlM,7DOz7nrRwq
43172987,3,cyy-vision1547474489,4,T4,ql5GmozaQLzRWrb1,4b8n9LwEXO
43172987,4,cyy-vision1547474489,4,T4,7dY1QoWBJ1WQAvX4,g2qp1ap6rj
43172987,5,cyy-vision1547474489,4,T4,glWG4oMvzDMA6qPw,GbePr7vLXY
43172987,6,cyy-vision1547474489,4,T4,XkQNPowgrywP9n5m,yXP1Rn1dDA
43172987,7,cyy-vision1547474489,4,T4,4ozEpo9vrN9wdmOZ,18XQ4VARWj
43172987,8,cyy-vision1547474489,4,T4,QyknVoGprwGVp9Y2,dZYMAxBWPE
43173763,0,xiaoxiaoxiao3345,4,T2,RgNl10D9RM610x9v,GYld8nV024
43173763,1,xiaoxiaoxiao3345,4,T2,wQl6er7NmL3EjPpA,MyLRBD0kxX
43173763,2,xiaoxiaoxiao3345,4,T2,0AP581NGl5WE2ZGn,yXVD3e6LmQ
43173763,3,xiaoxiaoxiao3345,4,T2,y4PzBRAgbyYmKxAr,4yGv53Od0Z
43173763,4,xiaoxiaoxiao3345,4,T2,BQ3vaPyXbBO18kw6,O8nAzdlwWq
43173763,5,xiaoxiaoxiao3345,4,T2,lk53wdx8bo7wNWzP,xqW7Nj7oBA
43173763,6,xiaoxiaoxiao3345,4,T2,Ro4G8jM4oz10AKvO,6MVgB0D8By
43173763,7,xiaoxiaoxiao3345,4,T2,ZrbX1mp3boWw4lvq,aWO6dD6ZdN
43173763,8,xiaoxiaoxiao3345,4,T2,aANlBpLZ7q8BEK5m,0regaegpQZ
43174014,0,YYxiaaobudou,4,T3,0MwV5QJMXRzPv9eQ,EYO36j3bon
43174014,1,YYxiaaobudou,4,T3,WwJd5348wOy6prlV,4MZEYgz9a7
43174014,2,YYxiaaobudou,4,T3,35bj12xVBOjkGvJA,Zw6Q1xBybL
43174014,3,YYxiaaobudou,4,T3,j5wpqPrjwXY8BAJG,aMODaJBlGp
43174014,4,YYxiaaobudou,4,T3,kM6DV2KzERw1BojQ,z5X3p2YZkG
43174014,5,YYxiaaobudou,4,T3,Avkdl2Me8JjDQpzZ,lWJPE2gxMq
43174014,6,YYxiaaobudou,4,T3,VbrOg2bK5XLgQAYk,m1zgNOkjWe
43174014,7,YYxiaaobudou,4,T3,kDA4B4p8mENBzqLW,NeLnjYB6WQ
43174014,8,YYxiaaobudou,4,T3,pGMVNejGqB2mlOZL,bjqRkxrN7n
43175967,0,YYxiaobudou,4,T4,DZPABPxdarRByo1a,X7NgQAgY3B
43175967,1,YYxiaobudou,4,T4,GvBRXalGzqw6EV9z,1yMO1gJBq2
43175967,2,YYxiaobudou,4,T4,mZ07R5QrNplRDQkG,kV1p1kv6Zy
43175967,3,YYxiaobudou,4,T4,j02QZd5qm8MzBYe3,1PO60nX5AE
43175967,4,YYxiaobudou,4,T4,VlbKAenaEGkBR9zL,VP1dPAzB9N
43175967,5,YYxiaobudou,4,T4,a6DLBg5R1waXOlNK,mDW36M5rpo
43175967,6,YYxiaobudou,4,T4,WvMVRjoarvbgAOaj,rWEwnXq38z
43175967,7,YYxiaobudou,4,T4,9l50EkkOjqyEqQ1v,xK48rGLrmw
43175967,8,YYxiaobudou,4,T4,zW2jBlGDLE3kExVN,2AV0NyWk59
43176148,0,chb992669370,4,T1,P7EgZq6bKeMVOnM5,arAQnp1wBl
